28-02-2017;17:10:37;1.0591
28-02-2017;17:10:38;1.0597
28-02-2017;17:12:51;1.0618
28-02-2017;17:12:51;1.0601
28-02-2017;17:12:52;1.0601
28-02-2017;17:12:53;1.0590
28-02-2017;17:12:54;1.0597
28-02-2017;17:12:56;1.0600
28-02-2017;17:12:57;1.0590
28-02-2017;17:12:57;1.0598
28-02-2017;17:12:58;1.0600
28-02-2017;17:12:59;1.0597
28-02-2017;17:13:00;1.0619
28-02-2017;17:13:01;1.0598
28-02-2017;17:13:02;1.0598
28-02-2017;17:13:03;1.0598
28-02-2017;17:13:04;1.0601
28-02-2017;17:13:05;1.0619
28-02-2017;17:13:06;1.0619
28-02-2017;17:13:07;1.0598
28-02-2017;17:13:08;1.0591
28-02-2017;17:13:09;1.0590
28-02-2017;17:13:10;1.0597
28-02-2017;17:13:11;1.0619
28-02-2017;17:13:12;1.0601
28-02-2017;17:13:13;1.0600
28-02-2017;17:13:14;1.0590
28-02-2017;17:13:15;1.0601
28-02-2017;17:13:16;1.0591
28-02-2017;17:13:17;1.0601
28-02-2017;17:13:18;1.0597
28-02-2017;17:13:19;1.0590
28-02-2017;17:13:20;1.0590
28-02-2017;17:13:22;1.0598
28-02-2017;17:13:22;1.0591
28-02-2017;17:13:24;1.0598
28-02-2017;17:13:24;1.0590
28-02-2017;17:13:25;1.0619
28-02-2017;17:13:26;1.0591
28-02-2017;17:13:27;1.0590
28-02-2017;17:13:28;1.0619
28-02-2017;17:13:29;1.0601
28-02-2017;17:13:30;1.0591
28-02-2017;17:13:31;1.0598
28-02-2017;17:13:32;1.0597
28-02-2017;17:13:33;1.0591
28-02-2017;17:13:34;1.0597
28-02-2017;17:13:35;1.0597
28-02-2017;17:13:36;1.0618
28-02-2017;17:13:37;1.0590
28-02-2017;17:13:38;1.0597
28-02-2017;17:13:39;1.0619
28-02-2017;17:13:40;1.0597
28-02-2017;17:13:41;1.0590
28-02-2017;17:13:42;1.0601
28-02-2017;17:13:43;1.0590
28-02-2017;17:13:44;1.0590
28-02-2017;17:13:45;1.0619
28-02-2017;17:13:46;1.0600
28-02-2017;17:13:47;1.0618
28-02-2017;17:13:48;1.0601
28-02-2017;17:36:44;1.0618
28-02-2017;17:36:45;1.0619
28-02-2017;17:36:46;1.0598
28-02-2017;17:36:47;1.0597
28-02-2017;17:36:48;1.0590
28-02-2017;17:36:49;1.0597
28-02-2017;17:36:50;1.0601
28-02-2017;17:36:51;1.0598
28-02-2017;17:36:52;1.0618
28-02-2017;17:36:53;1.0590
28-02-2017;17:36:54;1.0598
28-02-2017;17:36:55;1.0619
28-02-2017;17:36:56;1.0619
28-02-2017;17:36:57;1.0591
28-02-2017;17:36:58;1.0598
28-02-2017;17:36:59;1.0590
28-02-2017;17:37:00;1.0619
28-02-2017;17:37:01;1.0600
28-02-2017;17:37:02;1.0598
28-02-2017;17:37:03;1.0591
28-02-2017;17:37:04;1.0590
28-02-2017;17:39:06;1.0590
28-02-2017;17:41:42;1.0600
28-02-2017;17:41:43;1.0601
28-02-2017;17:41:44;1.0601
28-02-2017;17:41:45;1.0600
28-02-2017;17:41:46;1.0601
28-02-2017;17:41:47;1.0618
28-02-2017;17:41:48;1.0598
28-02-2017;17:41:49;1.0618
28-02-2017;17:41:50;1.0600
28-02-2017;17:41:51;1.0618
28-02-2017;17:41:52;1.0598
28-02-2017;17:41:53;1.0598
28-02-2017;17:41:54;1.0597
28-02-2017;17:41:55;1.0591
28-02-2017;17:41:56;1.0591
28-02-2017;17:41:57;1.0590
28-02-2017;17:41:58;1.0597
28-02-2017;17:41:59;1.0598
28-02-2017;17:42:00;1.0598
28-02-2017;17:42:01;1.0591
28-02-2017;17:42:02;1.0618
28-02-2017;17:42:03;1.0591
28-02-2017;17:42:04;1.0619
